part_name,part_id,mpn_id,part_price,install_difficulty,install_time,symptoms,appliance_types,replace_parts,brand,availability,install_video_url,product_url
,PS884734,8009,11.72,Really Easy ,15 - 30 mins ,,"Refrigerator, Range, Wall Oven, Dryer.","AP3607217, 1958, 8009, 0020478, 0020571, 0042175, 0047146, 0053950, 0056713, 0057030, 0057035, 0088673, 0089290, 03055001, 0311700, 040672-02, 05600070, 0B00300199, 0B00300299, 0B00300399 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=kSohIGunxBw,https://www.partselect.com/PS884734-Whirlpool-8009-Light-Bulb-40W.htm?SourceCode=18
Gibson Refrigerator Door Shelf Retainer Bar,PS734935,240534901,37.89,Really Easy ,Less than 15 mins ,Door won’t open or close | Leaking,Refrigerator.,"AP3214630, 948954, 240534901",Frigidaire,In Stock,https://www.youtube.com/watch?v=RBJ10wFvJ2M,https://www.partselect.com/PS734935-Frigidaire-240534901-Door-Shelf-Retainer-Bar.htm?SourceCode=18
Gibson Refrigerator Door Shelf Retainer Bin,PS429868,240337901,37.89,Really Easy ,Less than 15 mins ,Door won’t open or close | Noisy | Touchpad does not respond,Refrigerator.,"AP2115858, 891047, 240337901, 240337904, 240337905",Frigidaire,In Stock,https://www.youtube.com/watch?v=nr8TPEghgjs,https://www.partselect.com/PS429868-Frigidaire-240337901-Refrigerator-Door-Shelf-Retainer-Bin.htm?SourceCode=18
Gibson Refrigerator Door Shelf Retainer Bar,PS734936,240534701,34.89,Really Easy ,Less than 15 mins ,Door won’t open or close,Refrigerator.,"AP3214631, 948952, 240534701",Frigidaire,In Stock,https://www.youtube.com/watch?v=JGlCNEgLfM0,https://www.partselect.com/PS734936-Frigidaire-240534701-Door-Shelf-Retainer-Bar.htm?SourceCode=18
Gibson Refrigerator Crisper Cover Support - Front,PS2358880,241993101,3.89,Really Easy ,15 - 30 mins ,Door won’t open or close,Refrigerator.,"AP4427109, 1513082, 240423701, 7241993101",Frigidaire,In Stock,https://www.youtube.com/watch?v=V_QewaKvc5M,https://www.partselect.com/PS2358880-Frigidaire-241993101-Crisper-Cover-Support-Front.htm?SourceCode=18
Gibson Refrigerator Door Bin,PS429724,240323001,29.89,Easy ,Less than 15 mins ,Ice maker not making ice | Door won’t open or close | Noisy | Ice maker won’t dispense ice,Refrigerator.,"AP2115741, 890954, 240323001, 240323001, 240323007",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS429724-Frigidaire-240323001-Refrigerator-Door-Bin.htm?SourceCode=18
Gibson Refrigerator Door Shelf Bin,PS429871,240338001,28.89,Really Easy ,Less than 15 mins ,Door won’t open or close | Noisy,Refrigerator.,"AP2115859, 891049, 240338001, 240338005",Frigidaire,In Stock,https://www.youtube.com/watch?v=G-A1YKp0o0o,https://www.partselect.com/PS429871-Frigidaire-240338001-Refrigerator-Door-Shelf-Bin.htm?SourceCode=18
Gibson Refrigerator Door Shelf Bin,PS429873,240338101,38.89,Easy ,Less than 15 mins ,Door won’t open or close,Refrigerator.,"AP2115860, 891051, 240338101, 240338104",Frigidaire,In Stock,https://www.youtube.com/watch?v=Y4SVcpboY6I,https://www.partselect.com/PS429873-Frigidaire-240338101-Refrigerator-Door-Shelf-Bin.htm?SourceCode=18
Gibson Refrigerator Door Rack,PS735091,240535101,18.25,Really Easy ,Less than 15 mins ,Door won’t open or close,Refrigerator.,"AP3214801, 948956, 240535101",Frigidaire,In Stock,https://www.youtube.com/watch?v=_DIkHXz_0oU,https://www.partselect.com/PS735091-Frigidaire-240535101-Door-Rack.htm?SourceCode=18
Gibson Refrigerator Crisper Support - Rear,PS2358879,241993001,13.19,Really Easy ,15 - 30 mins ,Door won’t open or close,Refrigerator.,"AP4393090, 1513081, 241993001, 240350802, 7240423701, 7241993001",Frigidaire,In Stock,https://www.youtube.com/watch?v=beqk7tS4Qf4,https://www.partselect.com/PS2358879-Frigidaire-241993001-Crisper-Support-Rear.htm?SourceCode=18
Gibson Refrigerator Crisper Glass Shelf Insert,PS429963,240350608,78.14,Very Easy ,Less than 15 mins ,,Refrigerator.,"AP2115928, 891117, 240350608, 240350643, 240350650, 240350655, 241711219, 241711220, 241711270, 297012700, 297194400",Frigidaire,In Stock,https://www.youtube.com/watch?v=hUSuC9-Yho0,https://www.partselect.com/PS429963-Frigidaire-240350608-Crisper-Glass-Shelf-Insert.htm?SourceCode=18
Gibson Refrigerator Crisper Pan,PS429854,240337103,104.89,Really Easy ,Less than 15 mins ,Door won’t open or close | Leaking,Refrigerator.,"AP2115849, 891037, 240337103, 240337102, 240337103, 240337105, 240337107, 240337108, 240337109",Frigidaire,In Stock,https://www.youtube.com/watch?v=Eh_RNmQsgRk,https://www.partselect.com/PS429854-Frigidaire-240337103-Refrigerator-Crisper-Pan.htm?SourceCode=18
Gibson Refrigerator Drawer Support Rail - Right Side,PS430917,240530701,44.89,Really Easy ,Less than 15 mins ,Door won’t open or close,Refrigerator.,"AP2116590, 917558, 240530701, 240460501",Frigidaire,In Stock,https://www.youtube.com/watch?v=tETYca_dopI,https://www.partselect.com/PS430917-Frigidaire-240530701-Drawer-Support-Rail-Right-Side.htm?SourceCode=18
Gibson Refrigerator Center Crisper Drawer Slide Rail - White,PS11757048,WPW10671238,47.25,Really Easy ,Less than 15 mins ,Door won’t open or close | Noisy | Fridge too cold | Leaking,Refrigerator.,"AP6023702, 12530701, 12530701N, 14217493, 67001057, 8208354, 97001057, W10671238, W10671238N",Whirlpool,In Stock,https://www.youtube.com/watch?v=v9hrs0zu0fo,https://www.partselect.com/PS11757048-Whirlpool-WPW10671238-Refrigerator-Center-Crisper-Drawer-Slide-Rail-White.htm?SourceCode=18
Gibson Refrigerator Drawer Support Rail - Left Side,PS430916,240530601,48.77,Really Easy ,15 - 30 mins ,Door won’t open or close,Refrigerator.,"AP2116589, 917557, 240530601, 240460401",Frigidaire,In Stock,https://www.youtube.com/watch?v=uHQKduqU2KA,https://www.partselect.com/PS430916-Frigidaire-240530601-Drawer-Support-Rail-Left-Side.htm?SourceCode=18
Gibson Refrigerator Meat Drawer Rail - Right Side,PS430126,240356501,44.89,Really Easy ,Less than 15 mins ,Door won’t open or close,Refrigerator.,"AP2116038, 891216, 240356501",Frigidaire,In Stock,https://www.youtube.com/watch?v=yLDAzOzZm6o,https://www.partselect.com/PS430126-Frigidaire-240356501-Meat-Drawer-Rail-Right-Side.htm?SourceCode=18
Gibson Refrigerator Crisper Pan Cover,PS2361226,240364790,128.73,Really Easy ,Less than 15 mins ,,Refrigerator.,"AP4393266, 1512533, 240364790, 240364716, 240364718, 240364727, 240364728, 240364729, 240364738, 240364756, 240364767, 240364789, 240364795, 240364796",Frigidaire,Special Order,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS2361226-Frigidaire-240364790-Refrigerator-Crisper-Pan-Cover.htm?SourceCode=18
Gibson Refrigerator Meat Drawer Rail - Left Side,PS430245,240365401,46.04,Really Easy ,Less than 15 mins ,Door won’t open or close,Refrigerator.,"AP2116127, 891310, 240365401",Frigidaire,In Stock,https://www.youtube.com/watch?v=RkBlS54xeIc,https://www.partselect.com/PS430245-Frigidaire-240365401-Meat-Drawer-Rail-Left-Side.htm?SourceCode=18
Gibson Refrigerator Crisper Drawer,PS430211,240364503,131.2,Really Easy ,Less than 15 mins ,,Refrigerator.,"AP2116109, 891291, 240364503, 240364502, 240364505, 240364507, 240364508",Frigidaire,In Stock,https://www.youtube.com/watch?v=D1DvMqeDhto,https://www.partselect.com/PS430211-Frigidaire-240364503-Crisper-Drawer.htm?SourceCode=18
Gibson Refrigerator Crisper Drawer,PS429919,240343803,127.55,Really Easy ,Less than 15 mins ,,Refrigerator.,"AP2115895, 891082, 240343803, 240343801, 240343805, 240343806, 240343808, 240343809",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS429919-Frigidaire-240343803-Crisper-Drawer.htm?SourceCode=18
Gibson Refrigerator Meat Pan Rail - Left Side - White,PS429945,240349701,45.98,Really Easy ,Less than 15 mins ,Door won’t open or close,Refrigerator.,"AP2115916, 891105, 240349701",Frigidaire,In Stock,https://www.youtube.com/watch?v=SL9gb_985uY,https://www.partselect.com/PS429945-Frigidaire-240349701-Meat-Pan-Rail-Left-Side-White.htm?SourceCode=18
Gibson Refrigerator Ice Maker Assembly,PS12364147,241798231,141.49,Really Easy ,15 - 30 mins ,Ice maker not making ice | Ice maker won’t dispense ice | Noisy | Won’t start,"Refrigerator, Freezer, Ice Maker.","AP6332951, 241642501, 241642503A, 241642511, 241798201, 241798209, 241798211, 241798220, 241798223, 241798224, 3206327, 3206329, 5303320545, 5304445222, 5304456669, 5304456671, 5304456672, 75304445222, 75304456669, 75304456671 ... Show more",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS12364147-Frigidaire-241798231-Refrigerator-Ice-Maker-Assembly.htm?SourceCode=18
Gibson Refrigerator Replacement Ice Maker,PS2121513,D7824706Q,89.89,Easy ,15 - 30 mins ,Ice maker not making ice | Leaking | Ice maker won’t dispense ice | Ice maker dispenses too little ice,"Refrigerator, Ice Maker.","AP4135008, 915772, D7824706Q, 0056504, 0056599, 0056605, 0056606, 0311155, 0312578, 0312738, 0312739, 0312740, 10549201, 10563707, 10563708, 14211407, 61005508, 61005508A, 67001263, 68111-1 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=_6xfzzeEWyw,https://www.partselect.com/PS2121513-Whirlpool-D7824706Q-Replacement-Ice-Maker.htm?SourceCode=18
Gibson Refrigerator Ice Container and Auger Assembly,PS1991430,241860803,138.72,Very Easy ,Less than 15 mins ,Ice maker won’t dispense ice | Ice maker not making ice | Ice maker dispenses too little ice,Refrigerator.,"AP4300918, 1376941, 241860803, 218842802, 240323804, 240323808, 240323813",Frigidaire,In Stock,https://www.youtube.com/watch?v=EwjRPB7vBRw,https://www.partselect.com/PS1991430-Frigidaire-241860803-Ice-Container-and-Auger-Assembly.htm?SourceCode=18
Gibson Refrigerator Ice Dispenser Drum,PS1526412,241685101,43.17,Easy ,30 - 60 mins ,Ice maker won’t dispense ice | Ice maker not making ice,Refrigerator.,"AP3959117, 1196676, 241685103, 5304404346, 7241685101",Frigidaire,In Stock,https://www.youtube.com/watch?v=msL2nKczrR8,https://www.partselect.com/PS1526412-Frigidaire-241685101-Ice-Dispenser-Drum.htm?SourceCode=18
Gibson Refrigerator Replacement Ice Maker,PS735469,5303918277,105.32,Easy ,15 - 30 mins ,Ice maker not making ice | Ice maker won’t dispense ice | Leaking | Noisy,"Refrigerator, Freezer, Ice Maker.","AP3160597, 941760, 5303918277, 218226700, 218699501, 218713500, 240352401, 240352403, 3206306, 5303291912, 5303918277",Frigidaire,In Stock,https://www.youtube.com/watch?v=_izttWQ9RFg,https://www.partselect.com/PS735469-Frigidaire-5303918277-Replacement-Ice-Maker.htm?SourceCode=18
Gibson Refrigerator Dispenser Crusher Housing,PS2378689,241885001,64.5,Easy ,30 - 60 mins ,Ice maker won’t dispense ice | Ice maker dispenses too much ice | Ice maker not making ice | Ice maker dispenses too little ice,Refrigerator.,"AP4511889, 1557825, 241885001, 241685301, 241685601, 5304404358, 5304404359, 7241685301, 7241685601",Frigidaire,In Stock,https://www.youtube.com/watch?v=aygxgwpPAKE,https://www.partselect.com/PS2378689-Frigidaire-241885001-Dispenser-Crusher-Housing.htm?SourceCode=18
Gibson Refrigerator Ice Container/Bucket,PS1526586,241734001,83.55,Easy ,30 - 60 mins ,Ice maker won’t dispense ice | Leaking | Ice maker not making ice,Refrigerator.,"AP3967741, 1206275, 218815300, 218815300A",Frigidaire,In Stock,https://www.youtube.com/watch?v=ofxEF-Gub9s,https://www.partselect.com/PS1526586-Frigidaire-241734001-Ice-Container-Bucket.htm?SourceCode=18
Gibson Refrigerator Ice Dispenser Solenoid,PS8691994,241675704,59.67,Easy ,1- 2 hours ,Ice maker won’t dispense ice | Ice maker not making ice,Refrigerator.,"AP5780907, 241675701, 241675801, 5304404333, 5304406819, 7241675701, 7241675801",Frigidaire,In Stock,https://www.youtube.com/watch?v=loalUqq6maE,https://www.partselect.com/PS8691994-Frigidaire-241675704-Refrigerator-Ice-Dispenser-Solenoid.htm?SourceCode=18
Gibson Refrigerator Drive Gear,PS2349843,5304469403,21.01,,,Ice maker not making ice | Ice maker won’t dispense ice,"Refrigerator, Freezer, Ice Maker.","AP4368872, 08000251, 08001248, 3001584, 3206301, 5304456658, 5308001248, 75304456658, 8000251, 8001248, C000460057, C460057, F96750, G137732, K1088259, WC460057",Frigidaire,In Stock,https://www.youtube.com/watch?v=6GrxiAbyyeo,https://www.partselect.com/PS2349843-Frigidaire-5304469403-Drive-Gear.htm?SourceCode=18
Gibson Refrigerator Water Fill Cup and Bearing,PS11743318,WP628356,40.29,Easy ,15 - 30 mins ,Ice maker not making ice | Leaking | Ice maker dispenses too much ice | Ice maker won’t dispense ice,"Refrigerator, Ice Maker, Freezer.","AP6010142, 0056596, 0312737, 14211506, 2155035, 627791, 628356, 8170928, 95100-1, R0156227, R0156627, R0156839, Y0056596, Y0312737",Whirlpool,In Stock,https://www.youtube.com/watch?v=Ia0v-HApuA0,https://www.partselect.com/PS11743318-Whirlpool-WP628356-Water-Fill-Cup-and-Bearing.htm?SourceCode=18
Gibson Refrigerator Door Switch,PS12728638,W11384469,38.37,Really Easy ,Less than 15 mins ,Light not working,"Refrigerator, Freezer, Ice Maker.","AP6893312, 0054153, 0086495, 046789-01, 1021, 1107734, 1108055, 1108112, 1118894, 1118895, 12466102, 14001066, 14200201, 14205646, 14210229, 14214567, 1547075, 1549695, 2-32164-001, 2154668 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=2juGyjXFpyk,https://www.partselect.com/PS12728638-Whirlpool-W11384469-Refrigerator-Door-Switch.htm?SourceCode=18
Gibson Refrigerator Door Switch,PS12731166,W11396033,27.62,Really Easy ,Less than 15 mins ,Light not working | Ice maker not making ice | Not dispensing water | Ice maker won’t dispense ice,Refrigerator.,"AP6973145, 12002646, 12466101, 12466103, 12466105, 12466105SP, 12466114, 61003254, 61003661, 61005052, 67005653, 8170842, 8208349, C3680312, W10656771, W10847848, W10847849, WPW10656771",Whirlpool,In Stock,https://www.youtube.com/watch?v=S7QQ8Y97Fog,https://www.partselect.com/PS12731166-Whirlpool-W11396033-Door-Switch.htm?SourceCode=18
Gibson Refrigerator Micro Switch,PS12724042,241689106,7.95,,,Not dispensing water | Ice maker won’t dispense ice,Refrigerator.,"218835401, 241689101, 241689105, 5304421617, 5304455698, 7241689101",Frigidaire,In Stock,https://www.youtube.com/watch?v=c2CqcZrGO_M,https://www.partselect.com/PS12724042-Frigidaire-241689106-Micro-Switch.htm?SourceCode=18
Gibson Refrigerator SWITCH,PS427069,216822900,64.43,,,Light not working,"Freezer, Refrigerator.","AP2113900, 216822901, 216922800, 216998000, 216998100, 7216822900, 7216998000",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS427069-Frigidaire-216822900-SWITCH.htm?SourceCode=18
Gibson Refrigerator Door Light Switch,PS899611,241554901,60.21,A Bit Difficult ,1- 2 hours ,Light not working,Refrigerator.,"AP3718488, 1038165",Frigidaire,In Stock,https://www.youtube.com/watch?v=zBp8jls166A,https://www.partselect.com/PS899611-Frigidaire-241554901-Door-Light-Switch.htm?SourceCode=18
Gibson Refrigerator Compressor Start Relay Kit,PS8689661,5304491941,105.57,Easy ,15 - 30 mins ,Will Not Start | Freezer section too warm | Fridge too warm | Fridge and Freezer are too warm,"Refrigerator, Freezer.","AP5736381, 216649316, 218721119, 218721125, 241524601, 241524605, 5304468029",Frigidaire,In Stock,https://www.youtube.com/watch?v=V3WJpeqiMhs,https://www.partselect.com/PS8689661-Frigidaire-5304491941-Refrigerator-Compressor-Start-Relay-Kit.htm?SourceCode=18
Gibson Refrigerator Door Light Switch,PS2332280,297243800,22.05,Very Easy ,15 - 30 mins ,,"Freezer, Refrigerator.","AP4370047, 216361000, 216472300",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS2332280-Frigidaire-297243800-Door-Light-Switch.htm?SourceCode=18
Gibson Refrigerator Door/Light Switch,PS474672,5309918806,17.78,Really Easy ,Less than 15 mins ,Light not working,"Refrigerator, Freezer.","AP2153310, 3534, 00625180, 01135451, 06599853, 08000069, 08001231, 08016816, 08037962, 09918806, 1135451, 187200, 3001376, 5308000069, 5308037962, 5566-44-1, 5566-45-1, 625180, 6599853, 8000069 ... Show more",Frigidaire,On Order,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS474672-Frigidaire-5309918806-Door-Light-Switch.htm?SourceCode=18
Gibson Refrigerator Light Switch,PS430892,240505801,52.71,Really Easy ,Less than 15 mins ,Light not working,Refrigerator.,"AP2116563, 917528, 240413601, 7240505801",Frigidaire,In Stock,https://www.youtube.com/watch?v=4OLPvVYGt5U,https://www.partselect.com/PS430892-Frigidaire-240505801-Light-Switch.htm?SourceCode=18
Gibson Refrigerator SWITCH-LIGHT,PS2363610,241547902,44.67,Very Easy ,Less than 15 mins ,,Refrigerator.,"AP4432707, 215486600, 241547901, 7241547901",Frigidaire,In Stock,,https://www.partselect.com/PS2363610-Frigidaire-241547902-SWITCH-LIGHT.htm?SourceCode=18
Gibson Refrigerator Light Bulb - 40W,PS884734,8009,11.72,Really Easy ,15 - 30 mins ,,"Refrigerator, Range, Wall Oven, Dryer.","AP3607217, 1958, 8009, 0020478, 0020571, 0042175, 0047146, 0053950, 0056713, 0057030, 0057035, 0088673, 0089290, 03055001, 0311700, 040672-02, 05600070, 0B00300199, 0B00300299, 0B00300399 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=kSohIGunxBw,https://www.partselect.com/PS884734-Whirlpool-8009-Light-Bulb-40W.htm?SourceCode=18
Gibson Refrigerator Light Bulb,PS12751166,316538904,19.71,Really Easy ,15 - 30 mins ,,"Refrigerator, Range, Wall Oven, Microwave Oven Combo.","08002735, 08037649, 08068090, 171840, 173421, 218926201, 2386-1, 240436701, 240436702, 241529103, 241552901, 241555401, 28078, 3001179, 3001180, 3013071, 3018801, 3051082, 3051513, 316538901 ... Show more",Frigidaire,In Stock,https://www.youtube.com/watch?v=7yE0ZZBNISU,https://www.partselect.com/PS12751166-Frigidaire-316538904-Light-Bulb.htm?SourceCode=18
Gibson Refrigerator Light Socket,PS3655096,218906802,21.96,Really Easy ,Less than 15 mins ,Light not working,Refrigerator.,"AP5630701, 08000815, 08002736, 218906801, 218906803, 241513901, 3001221, 5300067580, 5301205309, 5308000815, 8000815, 8002736, C000067580, F98501, G000166565, G000168510, G166565, G168510, K1205309, K1209665 ... Show more",Frigidaire,In Stock,https://www.youtube.com/watch?v=n0heuzDgF3o,https://www.partselect.com/PS3655096-Frigidaire-218906802-Light-Socket.htm?SourceCode=18
Gibson Refrigerator Light Socket,PS977034,241559801,58.01,Really Easy ,Less than 15 mins ,Light not working,Refrigerator.,"AP3757769, 1056608, 240433702, 241500700, 241500701, 242081801, 5303289050, 5304426226, 5304438577, 7241559801",Frigidaire,In Stock,https://www.youtube.com/watch?v=GuTX_14muNk,https://www.partselect.com/PS977034-Frigidaire-241559801-Light-Socket.htm?SourceCode=18
Gibson Refrigerator SOCKET,PS12749532,W11447232,7.43,Very Easy ,Less than 15 mins ,Light not working,"Refrigerator, Freezer.","12570701, 12570701SP, 12570701V, 12570702, 12570705, 67002216, 67002551, 67005016, 67005886, 8170839, W10134763, W10134764, W10134764V, W10352518, WPW10134764, Y12570701",Whirlpool,In Stock,https://www.youtube.com/watch?v=axsOxPLzFO8,https://www.partselect.com/PS12749532-Whirlpool-W11447232-SOCKET.htm?SourceCode=18
Gibson Refrigerator 2 Pack Light Bulb - 40W,PS8760365,5304490731,14.78,,,,"Range, Refrigerator, Microwave.","AP5802296, 5303310286, 5303314148, 5305514148, S5303314148",Frigidaire,In Stock,,https://www.partselect.com/PS8760365-Frigidaire-5304490731-2-Pack-Light-Bulb-40W.htm?SourceCode=18
Gibson Refrigerator Light Bulb - 25 watt,PS648941,216846400,49.35,,,,"Freezer, Refrigerator.","AP3210431, 937134, 216222700, 216608600, 240588001, 3091423, 5303091423, C000501867, F000092472",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS648941-Frigidaire-216846400-Light-Bulb-25-watt.htm?SourceCode=18
Gibson Refrigerator Light Socket - 25W,PS2353030,297139501,15.6,,,,"Freezer, Refrigerator.","AP4393984, 216688600, 216817600, 7216817600, 7297139501",Frigidaire,In Stock,,https://www.partselect.com/PS2353030-Frigidaire-297139501-Light-Socket-25W.htm?SourceCode=18
Gibson Refrigerator BULB,PS12705447,5304519036,45.54,Easy ,15 - 30 mins ,,Refrigerator.,"AP6834398, 215764500, 218284900, 241689401, 3001080, 5300187180, 5304421616, 5304506475, G000187180, G177728, G187180, R000901003",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS12705447-Frigidaire-5304519036-BULB.htm?SourceCode=18
Gibson Refrigerator SOCKET,PS817706,240548901,47.09,,,,Refrigerator.,"AP3219702, 1014755, 215284900, 215621500",Frigidaire,Special Order,,https://www.partselect.com/PS817706-Frigidaire-240548901-SOCKET.htm?SourceCode=18
Gibson Refrigerator Door Shelf Retainer Bar End Cap - Right Side,PS429668,240311502,8.89,Really Easy ,Less than 15 mins ,,Refrigerator.,"AP2115700, 868748, 240311502, 240311502",Frigidaire,In Stock,https://www.youtube.com/watch?v=GnGwaIUImI0,https://www.partselect.com/PS429668-Frigidaire-240311502-Door-Shelf-Retainer-Bar-End-Cap-Right-Side.htm?SourceCode=18
Gibson Refrigerator Door Shelf Retainer Bar End Cap - Left Side,PS429667,240311501,10.75,Really Easy ,Less than 15 mins ,,Refrigerator.,"AP2115699, 868747, 240311501, 240311501",Frigidaire,In Stock,https://www.youtube.com/watch?v=KnDUARVaRtc,https://www.partselect.com/PS429667-Frigidaire-240311501-Door-Shelf-Retainer-Bar-End-Cap-Left-Side.htm?SourceCode=18
Gibson Refrigerator Door Shelf End Cap - Left or Right Side,PS422444,215267701,5.25,Really Easy ,15 - 30 mins ,,Refrigerator.,"AP2110843, 444",Frigidaire,In Stock,https://www.youtube.com/watch?v=jivKTK44sAo,https://www.partselect.com/PS422444-Frigidaire-215267701-Door-Shelf-End-Cap-Left-or-Right-Side.htm?SourceCode=18
Gibson Refrigerator Door Shelf End Cap - Left or Right Side,PS422925,215473602,9.22,Really Easy ,15 - 30 mins ,,Refrigerator.,"AP2111276, 441121, 215473601",Frigidaire,In Stock,https://www.youtube.com/watch?v=OKcCClMK4Tw,https://www.partselect.com/PS422925-Frigidaire-215473602-Door-Shelf-End-Cap-Left-or-Right-Side.htm?SourceCode=18
